Category,State,Year,Value
Social_Sector_Expenditure,Andhra Pradesh ,1980-81,532
Social_Sector_Expenditure,Andhra Pradesh ,1981-82,613
Social_Sector_Expenditure,Andhra Pradesh ,1982-83,697
Social_Sector_Expenditure,Andhra Pradesh ,1983-84,1073
Social_Sector_Expenditure,Andhra Pradesh ,1984-85,1193
Social_Sector_Expenditure,Andhra Pradesh ,1985-86,1470
Social_Sector_Expenditure,Andhra Pradesh ,1986-87,1849
Social_Sector_Expenditure,Andhra Pradesh ,1987-88,1884
Social_Sector_Expenditure,Andhra Pradesh ,1988-89,2103
Social_Sector_Expenditure,Andhra Pradesh ,1989-90,2387
Social_Sector_Expenditure,Andhra Pradesh ,1990-91,2741
Social_Sector_Expenditure,Andhra Pradesh ,1991-92,3121
Social_Sector_Expenditure,Andhra Pradesh ,1992-93,3662
Social_Sector_Expenditure,Andhra Pradesh ,1993-94,3919
Social_Sector_Expenditure,Andhra Pradesh ,1994-95,4265
Social_Sector_Expenditure,Andhra Pradesh ,1995-96,5507
Social_Sector_Expenditure,Andhra Pradesh ,1996-97,6284
Social_Sector_Expenditure,Andhra Pradesh ,1997-98,6759
Social_Sector_Expenditure,Andhra Pradesh ,1998-99,8927
Social_Sector_Expenditure,Andhra Pradesh ,1999-00,8831
Social_Sector_Expenditure,Andhra Pradesh ,2000-01,10006
Social_Sector_Expenditure,Andhra Pradesh ,2001-02,10876
Social_Sector_Expenditure,Andhra Pradesh ,2002-03,11179
Social_Sector_Expenditure,Andhra Pradesh ,2003-04,13367
Social_Sector_Expenditure,Andhra Pradesh ,2004-05,13821
Social_Sector_Expenditure,Andhra Pradesh ,2005-06,14900
Social_Sector_Expenditure,Andhra Pradesh ,2006-07,18654
Social_Sector_Expenditure,Andhra Pradesh ,2007-08,24471
Social_Sector_Expenditure,Andhra Pradesh ,2008-09,31440
Social_Sector_Expenditure,Andhra Pradesh ,2009-10,30280
Social_Sector_Expenditure,Andhra Pradesh ,2010-11,39130
Social_Sector_Expenditure,Andhra Pradesh ,2011-12,45400
Social_Sector_Expenditure,Andhra Pradesh ,2012-13,49440
Social_Sector_Expenditure,Andhra Pradesh ,2013-14,53740
Social_Sector_Expenditure,Andhra Pradesh ,2014-15,46150
Social_Sector_Expenditure,Andhra Pradesh ,2015-16,52450
Social_Sector_Expenditure,Arunachal Pradesh,1980-81,0
Social_Sector_Expenditure,Arunachal Pradesh,1981-82,0
Social_Sector_Expenditure,Arunachal Pradesh,1982-83,0
Social_Sector_Expenditure,Arunachal Pradesh,1983-84,0
Social_Sector_Expenditure,Arunachal Pradesh,1984-85,0
Social_Sector_Expenditure,Arunachal Pradesh,1985-86,0
Social_Sector_Expenditure,Arunachal Pradesh,1986-87,78
Social_Sector_Expenditure,Arunachal Pradesh,1987-88,102
Social_Sector_Expenditure,Arunachal Pradesh,1988-89,113
Social_Sector_Expenditure,Arunachal Pradesh,1989-90,126
Social_Sector_Expenditure,Arunachal Pradesh,1990-91,128
Social_Sector_Expenditure,Arunachal Pradesh,1991-92,137
Social_Sector_Expenditure,Arunachal Pradesh,1992-93,172
Social_Sector_Expenditure,Arunachal Pradesh,1993-94,198
Social_Sector_Expenditure,Arunachal Pradesh,1994-95,217
Social_Sector_Expenditure,Arunachal Pradesh,1995-96,263
Social_Sector_Expenditure,Arunachal Pradesh,1996-97,317
Social_Sector_Expenditure,Arunachal Pradesh,1997-98,334
Social_Sector_Expenditure,Arunachal Pradesh,1998-99,332
Social_Sector_Expenditure,Arunachal Pradesh,1999-00,372
Social_Sector_Expenditure,Arunachal Pradesh,2000-01,325
Social_Sector_Expenditure,Arunachal Pradesh,2001-02,449
Social_Sector_Expenditure,Arunachal Pradesh,2002-03,421
Social_Sector_Expenditure,Arunachal Pradesh,2003-04,620
Social_Sector_Expenditure,Arunachal Pradesh,2004-05,650
Social_Sector_Expenditure,Arunachal Pradesh,2005-06,742
Social_Sector_Expenditure,Arunachal Pradesh,2006-07,843
Social_Sector_Expenditure,Arunachal Pradesh,2007-08,953
Social_Sector_Expenditure,Arunachal Pradesh,2008-09,1280
Social_Sector_Expenditure,Arunachal Pradesh,2009-10,1770
Social_Sector_Expenditure,Arunachal Pradesh,2010-11,1570
Social_Sector_Expenditure,Arunachal Pradesh,2011-12,2160
Social_Sector_Expenditure,Arunachal Pradesh,2012-13,1940
Social_Sector_Expenditure,Arunachal Pradesh,2013-14,2550
Social_Sector_Expenditure,Arunachal Pradesh,2014-15,4150
Social_Sector_Expenditure,Arunachal Pradesh,2015-16,4060
Social_Sector_Expenditure,Assam,1980-81,171
Social_Sector_Expenditure,Assam,1981-82,176
Social_Sector_Expenditure,Assam,1982-83,215
Social_Sector_Expenditure,Assam,1983-84,339
Social_Sector_Expenditure,Assam,1984-85,382
Social_Sector_Expenditure,Assam,1985-86,467
Social_Sector_Expenditure,Assam,1986-87,597
Social_Sector_Expenditure,Assam,1987-88,681
Social_Sector_Expenditure,Assam,1988-89,727
Social_Sector_Expenditure,Assam,1989-90,769
Social_Sector_Expenditure,Assam,1990-91,932
Social_Sector_Expenditure,Assam,1991-92,1113
Social_Sector_Expenditure,Assam,1992-93,1138
Social_Sector_Expenditure,Assam,1993-94,1397
Social_Sector_Expenditure,Assam,1994-95,1538
Social_Sector_Expenditure,Assam,1995-96,1815
Social_Sector_Expenditure,Assam,1996-97,1708
Social_Sector_Expenditure,Assam,1997-98,1892
Social_Sector_Expenditure,Assam,1998-99,2151
Social_Sector_Expenditure,Assam,1999-00,2640
Social_Sector_Expenditure,Assam,2000-01,3077
Social_Sector_Expenditure,Assam,2001-02,3035
Social_Sector_Expenditure,Assam,2002-03,3233
Social_Sector_Expenditure,Assam,2003-04,3709
Social_Sector_Expenditure,Assam,2004-05,4775
Social_Sector_Expenditure,Assam,2005-06,4452
Social_Sector_Expenditure,Assam,2006-07,5220
Social_Sector_Expenditure,Assam,2007-08,6056
Social_Sector_Expenditure,Assam,2008-09,6760
Social_Sector_Expenditure,Assam,2009-10,9160
Social_Sector_Expenditure,Assam,2010-11,10240
Social_Sector_Expenditure,Assam,2011-12,11190
Social_Sector_Expenditure,Assam,2012-13,12300
Social_Sector_Expenditure,Assam,2013-14,14510
Social_Sector_Expenditure,Assam,2014-15,28280
Social_Sector_Expenditure,Assam,2015-16,27810
Social_Sector_Expenditure,Bihar,1980-81,452
Social_Sector_Expenditure,Bihar,1981-82,598
Social_Sector_Expenditure,Bihar,1982-83,673
Social_Sector_Expenditure,Bihar,1983-84,677
Social_Sector_Expenditure,Bihar,1984-85,758
Social_Sector_Expenditure,Bihar,1985-86,1231
Social_Sector_Expenditure,Bihar,1986-87,1353
Social_Sector_Expenditure,Bihar,1987-88,1431
Social_Sector_Expenditure,Bihar,1988-89,1849
Social_Sector_Expenditure,Bihar,1989-90,2027
Social_Sector_Expenditure,Bihar,1990-91,2381
Social_Sector_Expenditure,Bihar,1991-92,3073
Social_Sector_Expenditure,Bihar,1992-93,3143
Social_Sector_Expenditure,Bihar,1993-94,3434
Social_Sector_Expenditure,Bihar,1994-95,3524
Social_Sector_Expenditure,Bihar,1995-96,3796
Social_Sector_Expenditure,Bihar,1996-97,4014
Social_Sector_Expenditure,Bihar,1997-98,4375
Social_Sector_Expenditure,Bihar,1998-99,5354
Social_Sector_Expenditure,Bihar,1999-00,8338
Social_Sector_Expenditure,Bihar,2000-01,7408
Social_Sector_Expenditure,Bihar,2001-02,5783
Social_Sector_Expenditure,Bihar,2002-03,6466
Social_Sector_Expenditure,Bihar,2003-04,7023
Social_Sector_Expenditure,Bihar,2004-05,6117
Social_Sector_Expenditure,Bihar,2005-06,8663
Social_Sector_Expenditure,Bihar,2006-07,11127
Social_Sector_Expenditure,Bihar,2007-08,13815
Social_Sector_Expenditure,Bihar,2008-09,16340
Social_Sector_Expenditure,Bihar,2009-10,17870
Social_Sector_Expenditure,Bihar,2010-11,19370
Social_Sector_Expenditure,Bihar,2011-12,24050
Social_Sector_Expenditure,Bihar,2012-13,30740
Social_Sector_Expenditure,Bihar,2013-14,34920
Social_Sector_Expenditure,Bihar,2014-15,67080
Social_Sector_Expenditure,Bihar,2015-16,56140
Social_Sector_Expenditure,Chhattisgarh,1980-81,0
Social_Sector_Expenditure,Chhattisgarh,1981-82,0
Social_Sector_Expenditure,Chhattisgarh,1982-83,0
Social_Sector_Expenditure,Chhattisgarh,1983-84,0
Social_Sector_Expenditure,Chhattisgarh,1984-85,0
Social_Sector_Expenditure,Chhattisgarh,1985-86,0
Social_Sector_Expenditure,Chhattisgarh,1986-87,0
Social_Sector_Expenditure,Chhattisgarh,1987-88,0
Social_Sector_Expenditure,Chhattisgarh,1988-89,0
Social_Sector_Expenditure,Chhattisgarh,1989-90,0
Social_Sector_Expenditure,Chhattisgarh,1990-91,0
Social_Sector_Expenditure,Chhattisgarh,1991-92,0
Social_Sector_Expenditure,Chhattisgarh,1992-93,0
Social_Sector_Expenditure,Chhattisgarh,1993-94,0
Social_Sector_Expenditure,Chhattisgarh,1994-95,0
Social_Sector_Expenditure,Chhattisgarh,1995-96,0
Social_Sector_Expenditure,Chhattisgarh,1996-97,0
Social_Sector_Expenditure,Chhattisgarh,1997-98,0
Social_Sector_Expenditure,Chhattisgarh,1998-99,0
Social_Sector_Expenditure,Chhattisgarh,1999-00,0
Social_Sector_Expenditure,Chhattisgarh,2000-01,968
Social_Sector_Expenditure,Chhattisgarh,2001-02,2435
Social_Sector_Expenditure,Chhattisgarh,2002-03,2820
Social_Sector_Expenditure,Chhattisgarh,2003-04,3244
Social_Sector_Expenditure,Chhattisgarh,2004-05,3635
Social_Sector_Expenditure,Chhattisgarh,2005-06,4295
Social_Sector_Expenditure,Chhattisgarh,2006-07,5707
Social_Sector_Expenditure,Chhattisgarh,2007-08,6947
Social_Sector_Expenditure,Chhattisgarh,2008-09,8870
Social_Sector_Expenditure,Chhattisgarh,2009-10,11680
Social_Sector_Expenditure,Chhattisgarh,2010-11,11820
Social_Sector_Expenditure,Chhattisgarh,2011-12,14810
Social_Sector_Expenditure,Chhattisgarh,2012-13,16970
Social_Sector_Expenditure,Chhattisgarh,2013-14,21050
Social_Sector_Expenditure,Chhattisgarh,2014-15,30350
Social_Sector_Expenditure,Chhattisgarh,2015-16,37350
Social_Sector_Expenditure,Goa,1980-81,0
Social_Sector_Expenditure,Goa,1981-82,0
Social_Sector_Expenditure,Goa,1982-83,0
Social_Sector_Expenditure,Goa,1983-84,0
Social_Sector_Expenditure,Goa,1984-85,0
Social_Sector_Expenditure,Goa,1985-86,0
Social_Sector_Expenditure,Goa,1986-87,91
Social_Sector_Expenditure,Goa,1987-88,86
Social_Sector_Expenditure,Goa,1988-89,122
Social_Sector_Expenditure,Goa,1989-90,136
Social_Sector_Expenditure,Goa,1990-91,162
Social_Sector_Expenditure,Goa,1991-92,181
Social_Sector_Expenditure,Goa,1992-93,192
Social_Sector_Expenditure,Goa,1993-94,216
Social_Sector_Expenditure,Goa,1994-95,223
Social_Sector_Expenditure,Goa,1995-96,257
Social_Sector_Expenditure,Goa,1996-97,292
Social_Sector_Expenditure,Goa,1997-98,350
Social_Sector_Expenditure,Goa,1998-99,415
Social_Sector_Expenditure,Goa,1999-00,470
Social_Sector_Expenditure,Goa,2000-01,518
Social_Sector_Expenditure,Goa,2001-02,543
Social_Sector_Expenditure,Goa,2002-03,626
Social_Sector_Expenditure,Goa,2003-04,686
Social_Sector_Expenditure,Goa,2004-05,798
Social_Sector_Expenditure,Goa,2005-06,880
Social_Sector_Expenditure,Goa,2006-07,1010
Social_Sector_Expenditure,Goa,2007-08,1124
Social_Sector_Expenditure,Goa,2008-09,1460
Social_Sector_Expenditure,Goa,2009-10,1790
Social_Sector_Expenditure,Goa,2010-11,2090
Social_Sector_Expenditure,Goa,2011-12,2300
Social_Sector_Expenditure,Goa,2012-13,2500
Social_Sector_Expenditure,Goa,2013-14,2920
Social_Sector_Expenditure,Goa,2014-15,3800
Social_Sector_Expenditure,Goa,2015-16,4680
Social_Sector_Expenditure,Gujarat,1980-81,406
Social_Sector_Expenditure,Gujarat,1981-82,472
Social_Sector_Expenditure,Gujarat,1982-83,643
Social_Sector_Expenditure,Gujarat,1983-84,669
Social_Sector_Expenditure,Gujarat,1984-85,841
Social_Sector_Expenditure,Gujarat,1985-86,1046
Social_Sector_Expenditure,Gujarat,1986-87,1252
Social_Sector_Expenditure,Gujarat,1987-88,1537
Social_Sector_Expenditure,Gujarat,1988-89,1590
Social_Sector_Expenditure,Gujarat,1989-90,1726
Social_Sector_Expenditure,Gujarat,1990-91,1993
Social_Sector_Expenditure,Gujarat,1991-92,2344
Social_Sector_Expenditure,Gujarat,1992-93,2456
Social_Sector_Expenditure,Gujarat,1993-94,2844
Social_Sector_Expenditure,Gujarat,1994-95,3273
Social_Sector_Expenditure,Gujarat,1995-96,3666
Social_Sector_Expenditure,Gujarat,1996-97,4068
Social_Sector_Expenditure,Gujarat,1997-98,4953
Social_Sector_Expenditure,Gujarat,1998-99,6609
Social_Sector_Expenditure,Gujarat,1999-00,7571
Social_Sector_Expenditure,Gujarat,2000-01,9681
Social_Sector_Expenditure,Gujarat,2001-02,9029
Social_Sector_Expenditure,Gujarat,2002-03,8177
Social_Sector_Expenditure,Gujarat,2003-04,8992
Social_Sector_Expenditure,Gujarat,2004-05,10127
Social_Sector_Expenditure,Gujarat,2005-06,10995
Social_Sector_Expenditure,Gujarat,2006-07,13104
Social_Sector_Expenditure,Gujarat,2007-08,14893
Social_Sector_Expenditure,Gujarat,2008-09,18180
Social_Sector_Expenditure,Gujarat,2009-10,23170
Social_Sector_Expenditure,Gujarat,2010-11,28590
Social_Sector_Expenditure,Gujarat,2011-12,30350
Social_Sector_Expenditure,Gujarat,2012-13,38060
Social_Sector_Expenditure,Gujarat,2013-14,41880
Social_Sector_Expenditure,Gujarat,2014-15,51980
Social_Sector_Expenditure,Gujarat,2015-16,57900
Social_Sector_Expenditure,Haryana,1980-81,137
Social_Sector_Expenditure,Haryana,1981-82,173
Social_Sector_Expenditure,Haryana,1982-83,235
Social_Sector_Expenditure,Haryana,1983-84,242
Social_Sector_Expenditure,Haryana,1984-85,281
Social_Sector_Expenditure,Haryana,1985-86,369
Social_Sector_Expenditure,Haryana,1986-87,360
Social_Sector_Expenditure,Haryana,1987-88,488
Social_Sector_Expenditure,Haryana,1988-89,650
Social_Sector_Expenditure,Haryana,1989-90,695
Social_Sector_Expenditure,Haryana,1990-91,776
Social_Sector_Expenditure,Haryana,1991-92,781
Social_Sector_Expenditure,Haryana,1992-93,955
Social_Sector_Expenditure,Haryana,1993-94,1093
Social_Sector_Expenditure,Haryana,1994-95,1304
Social_Sector_Expenditure,Haryana,1995-96,1698
Social_Sector_Expenditure,Haryana,1996-97,1628
Social_Sector_Expenditure,Haryana,1997-98,1829
Social_Sector_Expenditure,Haryana,1998-99,2474
Social_Sector_Expenditure,Haryana,1999-00,2572
Social_Sector_Expenditure,Haryana,2000-01,3387
Social_Sector_Expenditure,Haryana,2001-02,3675
Social_Sector_Expenditure,Haryana,2002-03,2810
Social_Sector_Expenditure,Haryana,2003-04,2818
Social_Sector_Expenditure,Haryana,2004-05,3497
Social_Sector_Expenditure,Haryana,2005-06,4742
Social_Sector_Expenditure,Haryana,2006-07,5605
Social_Sector_Expenditure,Haryana,2007-08,7343
Social_Sector_Expenditure,Haryana,2008-09,9810
Social_Sector_Expenditure,Haryana,2009-10,13360
Social_Sector_Expenditure,Haryana,2010-11,13640
Social_Sector_Expenditure,Haryana,2011-12,16270
Social_Sector_Expenditure,Haryana,2012-13,18990
Social_Sector_Expenditure,Haryana,2013-14,18100
Social_Sector_Expenditure,Haryana,2014-15,26670
Social_Sector_Expenditure,Haryana,2015-16,30790
Social_Sector_Expenditure,Himachal Pradesh,1980-81,106
Social_Sector_Expenditure,Himachal Pradesh,1981-82,113
Social_Sector_Expenditure,Himachal Pradesh,1982-83,128
Social_Sector_Expenditure,Himachal Pradesh,1983-84,139
Social_Sector_Expenditure,Himachal Pradesh,1984-85,156
Social_Sector_Expenditure,Himachal Pradesh,1985-86,223
Social_Sector_Expenditure,Himachal Pradesh,1986-87,251
Social_Sector_Expenditure,Himachal Pradesh,1987-88,322
Social_Sector_Expenditure,Himachal Pradesh,1988-89,398
Social_Sector_Expenditure,Himachal Pradesh,1989-90,373
Social_Sector_Expenditure,Himachal Pradesh,1990-91,444
Social_Sector_Expenditure,Himachal Pradesh,1991-92,495
Social_Sector_Expenditure,Himachal Pradesh,1992-93,581
Social_Sector_Expenditure,Himachal Pradesh,1993-94,621
Social_Sector_Expenditure,Himachal Pradesh,1994-95,731
Social_Sector_Expenditure,Himachal Pradesh,1995-96,881
Social_Sector_Expenditure,Himachal Pradesh,1996-97,994
Social_Sector_Expenditure,Himachal Pradesh,1997-98,1242
Social_Sector_Expenditure,Himachal Pradesh,1998-99,1553
Social_Sector_Expenditure,Himachal Pradesh,1999-00,1701
Social_Sector_Expenditure,Himachal Pradesh,2000-01,1963
Social_Sector_Expenditure,Himachal Pradesh,2001-02,1912
Social_Sector_Expenditure,Himachal Pradesh,2002-03,1973
Social_Sector_Expenditure,Himachal Pradesh,2003-04,2348
Social_Sector_Expenditure,Himachal Pradesh,2004-05,2328
Social_Sector_Expenditure,Himachal Pradesh,2005-06,2804
Social_Sector_Expenditure,Himachal Pradesh,2006-07,3334
Social_Sector_Expenditure,Himachal Pradesh,2007-08,3736
Social_Sector_Expenditure,Himachal Pradesh,2008-09,4570
Social_Sector_Expenditure,Himachal Pradesh,2009-10,4910
Social_Sector_Expenditure,Himachal Pradesh,2010-11,6020
Social_Sector_Expenditure,Himachal Pradesh,2011-12,6000
Social_Sector_Expenditure,Himachal Pradesh,2012-13,7100
Social_Sector_Expenditure,Himachal Pradesh,2013-14,7890
Social_Sector_Expenditure,Himachal Pradesh,2014-15,9560
Social_Sector_Expenditure,Himachal Pradesh,2015-16,11320
Social_Sector_Expenditure,Jammu & Kashmir,1980-81,125
Social_Sector_Expenditure,Jammu & Kashmir,1981-82,134
Social_Sector_Expenditure,Jammu & Kashmir,1982-83,149
Social_Sector_Expenditure,Jammu & Kashmir,1983-84,179
Social_Sector_Expenditure,Jammu & Kashmir,1984-85,215
Social_Sector_Expenditure,Jammu & Kashmir,1985-86,273
Social_Sector_Expenditure,Jammu & Kashmir,1986-87,338
Social_Sector_Expenditure,Jammu & Kashmir,1987-88,460
Social_Sector_Expenditure,Jammu & Kashmir,1988-89,458
Social_Sector_Expenditure,Jammu & Kashmir,1989-90,514
Social_Sector_Expenditure,Jammu & Kashmir,1990-91,600
Social_Sector_Expenditure,Jammu & Kashmir,1991-92,732
Social_Sector_Expenditure,Jammu & Kashmir,1992-93,887
Social_Sector_Expenditure,Jammu & Kashmir,1993-94,901
Social_Sector_Expenditure,Jammu & Kashmir,1994-95,1047
Social_Sector_Expenditure,Jammu & Kashmir,1995-96,1223
Social_Sector_Expenditure,Jammu & Kashmir,1996-97,1393
Social_Sector_Expenditure,Jammu & Kashmir,1997-98,1623
Social_Sector_Expenditure,Jammu & Kashmir,1998-99,1496
Social_Sector_Expenditure,Jammu & Kashmir,1999-00,1726
Social_Sector_Expenditure,Jammu & Kashmir,2000-01,2044
Social_Sector_Expenditure,Jammu & Kashmir,2001-02,2321
Social_Sector_Expenditure,Jammu & Kashmir,2002-03,2518
Social_Sector_Expenditure,Jammu & Kashmir,2003-04,2493
Social_Sector_Expenditure,Jammu & Kashmir,2004-05,3104
Social_Sector_Expenditure,Jammu & Kashmir,2005-06,4030
Social_Sector_Expenditure,Jammu & Kashmir,2006-07,4348
Social_Sector_Expenditure,Jammu & Kashmir,2007-08,5108
Social_Sector_Expenditure,Jammu & Kashmir,2008-09,5610
Social_Sector_Expenditure,Jammu & Kashmir,2009-10,6900
Social_Sector_Expenditure,Jammu & Kashmir,2010-11,7430
Social_Sector_Expenditure,Jammu & Kashmir,2011-12,8740
Social_Sector_Expenditure,Jammu & Kashmir,2012-13,9120
Social_Sector_Expenditure,Jammu & Kashmir,2013-14,9810
Social_Sector_Expenditure,Jammu & Kashmir,2014-15,13540
Social_Sector_Expenditure,Jammu & Kashmir,2015-16,14200
Social_Sector_Expenditure,Jharkhand,1980-81,0
Social_Sector_Expenditure,Jharkhand,1981-82,0
Social_Sector_Expenditure,Jharkhand,1982-83,0
Social_Sector_Expenditure,Jharkhand,1983-84,0
Social_Sector_Expenditure,Jharkhand,1984-85,0
Social_Sector_Expenditure,Jharkhand,1985-86,0
Social_Sector_Expenditure,Jharkhand,1986-87,0
Social_Sector_Expenditure,Jharkhand,1987-88,0
Social_Sector_Expenditure,Jharkhand,1988-89,0
Social_Sector_Expenditure,Jharkhand,1989-90,0
Social_Sector_Expenditure,Jharkhand,1990-91,0
Social_Sector_Expenditure,Jharkhand,1991-92,0
Social_Sector_Expenditure,Jharkhand,1992-93,0
Social_Sector_Expenditure,Jharkhand,1993-94,0
Social_Sector_Expenditure,Jharkhand,1994-95,0
Social_Sector_Expenditure,Jharkhand,1995-96,0
Social_Sector_Expenditure,Jharkhand,1996-97,0
Social_Sector_Expenditure,Jharkhand,1997-98,0
Social_Sector_Expenditure,Jharkhand,1998-99,0
Social_Sector_Expenditure,Jharkhand,1999-00,0
Social_Sector_Expenditure,Jharkhand,2000-01,0
Social_Sector_Expenditure,Jharkhand,2001-02,3727
Social_Sector_Expenditure,Jharkhand,2002-03,4904
Social_Sector_Expenditure,Jharkhand,2003-04,4320
Social_Sector_Expenditure,Jharkhand,2004-05,5127
Social_Sector_Expenditure,Jharkhand,2005-06,6156
Social_Sector_Expenditure,Jharkhand,2006-07,7392
Social_Sector_Expenditure,Jharkhand,2007-08,7984
Social_Sector_Expenditure,Jharkhand,2008-09,9870
Social_Sector_Expenditure,Jharkhand,2009-10,10040
Social_Sector_Expenditure,Jharkhand,2010-11,12300
Social_Sector_Expenditure,Jharkhand,2011-12,10720
Social_Sector_Expenditure,Jharkhand,2012-13,12030
Social_Sector_Expenditure,Jharkhand,2013-14,11710
Social_Sector_Expenditure,Jharkhand,2014-15,24530
Social_Sector_Expenditure,Jharkhand,2015-16,27360
Social_Sector_Expenditure,Karnataka,1980-81,348
Social_Sector_Expenditure,Karnataka,1981-82,400
Social_Sector_Expenditure,Karnataka,1982-83,485
Social_Sector_Expenditure,Karnataka,1983-84,525
Social_Sector_Expenditure,Karnataka,1984-85,658
Social_Sector_Expenditure,Karnataka,1985-86,1010
Social_Sector_Expenditure,Karnataka,1986-87,1150
Social_Sector_Expenditure,Karnataka,1987-88,1361
Social_Sector_Expenditure,Karnataka,1988-89,1441
Social_Sector_Expenditure,Karnataka,1989-90,1534
Social_Sector_Expenditure,Karnataka,1990-91,1842
Social_Sector_Expenditure,Karnataka,1991-92,2299
Social_Sector_Expenditure,Karnataka,1992-93,2557
Social_Sector_Expenditure,Karnataka,1993-94,3063
Social_Sector_Expenditure,Karnataka,1994-95,3449
Social_Sector_Expenditure,Karnataka,1995-96,3995
Social_Sector_Expenditure,Karnataka,1996-97,4526
Social_Sector_Expenditure,Karnataka,1997-98,4886
Social_Sector_Expenditure,Karnataka,1998-99,5851
Social_Sector_Expenditure,Karnataka,1999-00,6803
Social_Sector_Expenditure,Karnataka,2000-01,7541
Social_Sector_Expenditure,Karnataka,2001-02,7642
Social_Sector_Expenditure,Karnataka,2002-03,7570
Social_Sector_Expenditure,Karnataka,2003-04,8315
Social_Sector_Expenditure,Karnataka,2004-05,9764
Social_Sector_Expenditure,Karnataka,2005-06,11675
Social_Sector_Expenditure,Karnataka,2006-07,14407
Social_Sector_Expenditure,Karnataka,2007-08,17644
Social_Sector_Expenditure,Karnataka,2008-09,20440
Social_Sector_Expenditure,Karnataka,2009-10,25100
Social_Sector_Expenditure,Karnataka,2010-11,28690
Social_Sector_Expenditure,Karnataka,2011-12,32370
Social_Sector_Expenditure,Karnataka,2012-13,37830
Social_Sector_Expenditure,Karnataka,2013-14,41590
Social_Sector_Expenditure,Karnataka,2014-15,56740
Social_Sector_Expenditure,Karnataka,2015-16,57450
Social_Sector_Expenditure,Kerala,1980-81,391
Social_Sector_Expenditure,Kerala,1981-82,424
Social_Sector_Expenditure,Kerala,1982-83,441
Social_Sector_Expenditure,Kerala,1983-84,557
Social_Sector_Expenditure,Kerala,1984-85,618
Social_Sector_Expenditure,Kerala,1985-86,918
Social_Sector_Expenditure,Kerala,1986-87,942
Social_Sector_Expenditure,Kerala,1987-88,976
Social_Sector_Expenditure,Kerala,1988-89,1109
Social_Sector_Expenditure,Kerala,1989-90,1197
Social_Sector_Expenditure,Kerala,1990-91,1477
Social_Sector_Expenditure,Kerala,1991-92,1594
Social_Sector_Expenditure,Kerala,1992-93,1791
Social_Sector_Expenditure,Kerala,1993-94,2061
Social_Sector_Expenditure,Kerala,1994-95,2387
Social_Sector_Expenditure,Kerala,1995-96,2691
Social_Sector_Expenditure,Kerala,1996-97,3215
Social_Sector_Expenditure,Kerala,1997-98,4239
Social_Sector_Expenditure,Kerala,1998-99,4660
Social_Sector_Expenditure,Kerala,1999-00,5432
Social_Sector_Expenditure,Kerala,2000-01,5242
Social_Sector_Expenditure,Kerala,2001-02,4932
Social_Sector_Expenditure,Kerala,2002-03,6338
Social_Sector_Expenditure,Kerala,2003-04,5924
Social_Sector_Expenditure,Kerala,2004-05,7344
Social_Sector_Expenditure,Kerala,2005-06,7524
Social_Sector_Expenditure,Kerala,2006-07,7189
Social_Sector_Expenditure,Kerala,2007-08,9010
Social_Sector_Expenditure,Kerala,2008-09,10860
Social_Sector_Expenditure,Kerala,2009-10,12030
Social_Sector_Expenditure,Kerala,2010-11,13620
Social_Sector_Expenditure,Kerala,2011-12,18740
Social_Sector_Expenditure,Kerala,2012-13,21650
Social_Sector_Expenditure,Kerala,2013-14,23950
Social_Sector_Expenditure,Kerala,2014-15,31400
Social_Sector_Expenditure,Kerala,2015-16,36570
Social_Sector_Expenditure,Madhya Pradesh,1980-81,397
Social_Sector_Expenditure,Madhya Pradesh,1981-82,456
Social_Sector_Expenditure,Madhya Pradesh,1982-83,547
Social_Sector_Expenditure,Madhya Pradesh,1983-84,677
Social_Sector_Expenditure,Madhya Pradesh,1984-85,773
Social_Sector_Expenditure,Madhya Pradesh,1985-86,1083
Social_Sector_Expenditure,Madhya Pradesh,1986-87,1237
Social_Sector_Expenditure,Madhya Pradesh,1987-88,1527
Social_Sector_Expenditure,Madhya Pradesh,1988-89,1810
Social_Sector_Expenditure,Madhya Pradesh,1989-90,1877
Social_Sector_Expenditure,Madhya Pradesh,1990-91,2439
Social_Sector_Expenditure,Madhya Pradesh,1991-92,2664
Social_Sector_Expenditure,Madhya Pradesh,1992-93,3020
Social_Sector_Expenditure,Madhya Pradesh,1993-94,3508
Social_Sector_Expenditure,Madhya Pradesh,1994-95,3854
Social_Sector_Expenditure,Madhya Pradesh,1995-96,4416
Social_Sector_Expenditure,Madhya Pradesh,1996-97,5267
Social_Sector_Expenditure,Madhya Pradesh,1997-98,5622
Social_Sector_Expenditure,Madhya Pradesh,1998-99,6887
Social_Sector_Expenditure,Madhya Pradesh,1999-00,7417
Social_Sector_Expenditure,Madhya Pradesh,2000-01,7153
Social_Sector_Expenditure,Madhya Pradesh,2001-02,6007
Social_Sector_Expenditure,Madhya Pradesh,2002-03,7158
Social_Sector_Expenditure,Madhya Pradesh,2003-04,6787
Social_Sector_Expenditure,Madhya Pradesh,2004-05,7268
Social_Sector_Expenditure,Madhya Pradesh,2005-06,9425
Social_Sector_Expenditure,Madhya Pradesh,2006-07,10658
Social_Sector_Expenditure,Madhya Pradesh,2007-08,12600
Social_Sector_Expenditure,Madhya Pradesh,2008-09,14690
Social_Sector_Expenditure,Madhya Pradesh,2009-10,17630
