Category,State,Year,Value
Nominal_GSDP_Series,Andhra Pradesh ,1980-81,8191
Nominal_GSDP_Series,Andhra Pradesh ,1981-82,10041
Nominal_GSDP_Series,Andhra Pradesh ,1982-83,10844
Nominal_GSDP_Series,Andhra Pradesh ,1983-84,12564
Nominal_GSDP_Series,Andhra Pradesh ,1984-85,13576
Nominal_GSDP_Series,Andhra Pradesh ,1985-86,15266
Nominal_GSDP_Series,Andhra Pradesh ,1986-87,16404
Nominal_GSDP_Series,Andhra Pradesh ,1987-88,19608
Nominal_GSDP_Series,Andhra Pradesh ,1988-89,24732
Nominal_GSDP_Series,Andhra Pradesh ,1989-90,28284
Nominal_GSDP_Series,Andhra Pradesh ,1990-91,33336
Nominal_GSDP_Series,Andhra Pradesh ,1991-92,40659
Nominal_GSDP_Series,Andhra Pradesh ,1992-93,44395
Nominal_GSDP_Series,Andhra Pradesh ,1993-94,57867
Nominal_GSDP_Series,Andhra Pradesh ,1994-95,68923
Nominal_GSDP_Series,Andhra Pradesh ,1995-96,79854
Nominal_GSDP_Series,Andhra Pradesh ,1996-97,90147
Nominal_GSDP_Series,Andhra Pradesh ,1997-98,95782
Nominal_GSDP_Series,Andhra Pradesh ,1998-99,114937
Nominal_GSDP_Series,Andhra Pradesh ,1999-00,128797
Nominal_GSDP_Series,Andhra Pradesh ,2000-01,144723
Nominal_GSDP_Series,Andhra Pradesh ,2001-02,156711
Nominal_GSDP_Series,Andhra Pradesh ,2002-03,167096
Nominal_GSDP_Series,Andhra Pradesh ,2003-04,190017
Nominal_GSDP_Series,Andhra Pradesh ,2004-05,134767
Nominal_GSDP_Series,Andhra Pradesh ,2005-06,147606
Nominal_GSDP_Series,Andhra Pradesh ,2006-07,174064
Nominal_GSDP_Series,Andhra Pradesh ,2007-08,212361
Nominal_GSDP_Series,Andhra Pradesh ,2008-09,237383
Nominal_GSDP_Series,Andhra Pradesh ,2009-10,273327
Nominal_GSDP_Series,Andhra Pradesh ,2010-11,319864
Nominal_GSDP_Series,Andhra Pradesh ,2011-12,379230
Nominal_GSDP_Series,Andhra Pradesh ,2012-13,410961
Nominal_GSDP_Series,Andhra Pradesh ,2013-14,468494
Nominal_GSDP_Series,Andhra Pradesh ,2014-15,532922
Nominal_GSDP_Series,Andhra Pradesh ,2015-16,603376
Nominal_GSDP_Series,Arunachal Pradesh,1980-81,107
Nominal_GSDP_Series,Arunachal Pradesh,1981-82,142
Nominal_GSDP_Series,Arunachal Pradesh,1982-83,166
Nominal_GSDP_Series,Arunachal Pradesh,1983-84,189
Nominal_GSDP_Series,Arunachal Pradesh,1984-85,221
Nominal_GSDP_Series,Arunachal Pradesh,1985-86,269
Nominal_GSDP_Series,Arunachal Pradesh,1986-87,305
Nominal_GSDP_Series,Arunachal Pradesh,1987-88,330
Nominal_GSDP_Series,Arunachal Pradesh,1988-89,387
Nominal_GSDP_Series,Arunachal Pradesh,1989-90,412
Nominal_GSDP_Series,Arunachal Pradesh,1990-91,508
Nominal_GSDP_Series,Arunachal Pradesh,1991-92,629
Nominal_GSDP_Series,Arunachal Pradesh,1992-93,741
Nominal_GSDP_Series,Arunachal Pradesh,1993-94,893
Nominal_GSDP_Series,Arunachal Pradesh,1994-95,970
Nominal_GSDP_Series,Arunachal Pradesh,1995-96,1184
Nominal_GSDP_Series,Arunachal Pradesh,1996-97,1212
Nominal_GSDP_Series,Arunachal Pradesh,1997-98,1337
Nominal_GSDP_Series,Arunachal Pradesh,1998-99,1515
Nominal_GSDP_Series,Arunachal Pradesh,1999-00,1612
Nominal_GSDP_Series,Arunachal Pradesh,2000-01,1787
Nominal_GSDP_Series,Arunachal Pradesh,2001-02,2104
Nominal_GSDP_Series,Arunachal Pradesh,2002-03,2071
Nominal_GSDP_Series,Arunachal Pradesh,2003-04,2368
Nominal_GSDP_Series,Arunachal Pradesh,2004-05,3488
Nominal_GSDP_Series,Arunachal Pradesh,2005-06,3755
Nominal_GSDP_Series,Arunachal Pradesh,2006-07,4108
Nominal_GSDP_Series,Arunachal Pradesh,2007-08,4810
Nominal_GSDP_Series,Arunachal Pradesh,2008-09,5687
Nominal_GSDP_Series,Arunachal Pradesh,2009-10,7474
Nominal_GSDP_Series,Arunachal Pradesh,2010-11,9021
Nominal_GSDP_Series,Arunachal Pradesh,2011-12,11063
Nominal_GSDP_Series,Arunachal Pradesh,2012-13,12547
Nominal_GSDP_Series,Arunachal Pradesh,2013-14,14607
Nominal_GSDP_Series,Arunachal Pradesh,2014-15,16389
Nominal_GSDP_Series,Arunachal Pradesh,2015-16,19473
Nominal_GSDP_Series,Assam,1980-81,2516
Nominal_GSDP_Series,Assam,1981-82,3228
Nominal_GSDP_Series,Assam,1982-83,3657
Nominal_GSDP_Series,Assam,1983-84,4347
Nominal_GSDP_Series,Assam,1984-85,5113
Nominal_GSDP_Series,Assam,1985-86,5673
Nominal_GSDP_Series,Assam,1986-87,6176
Nominal_GSDP_Series,Assam,1987-88,7001
Nominal_GSDP_Series,Assam,1988-89,7600
Nominal_GSDP_Series,Assam,1989-90,9084
Nominal_GSDP_Series,Assam,1990-91,10621
Nominal_GSDP_Series,Assam,1991-92,11848
Nominal_GSDP_Series,Assam,1992-93,13048
Nominal_GSDP_Series,Assam,1993-94,15143
Nominal_GSDP_Series,Assam,1994-95,17551
Nominal_GSDP_Series,Assam,1995-96,19411
Nominal_GSDP_Series,Assam,1996-97,21017
Nominal_GSDP_Series,Assam,1997-98,22806
Nominal_GSDP_Series,Assam,1998-99,25558
Nominal_GSDP_Series,Assam,1999-00,34833
Nominal_GSDP_Series,Assam,2000-01,36814
Nominal_GSDP_Series,Assam,2001-02,38313
Nominal_GSDP_Series,Assam,2002-03,43407
Nominal_GSDP_Series,Assam,2003-04,47305
Nominal_GSDP_Series,Assam,2004-05,53398
Nominal_GSDP_Series,Assam,2005-06,59385
Nominal_GSDP_Series,Assam,2006-07,64692
Nominal_GSDP_Series,Assam,2007-08,71076
Nominal_GSDP_Series,Assam,2008-09,81074
Nominal_GSDP_Series,Assam,2009-10,95975
Nominal_GSDP_Series,Assam,2010-11,112688
Nominal_GSDP_Series,Assam,2011-12,143175
Nominal_GSDP_Series,Assam,2012-13,156864
Nominal_GSDP_Series,Assam,2013-14,177745
Nominal_GSDP_Series,Assam,2014-15,198098
Nominal_GSDP_Series,Assam,2015-16,0
Nominal_GSDP_Series,Bihar,1980-81,7353
Nominal_GSDP_Series,Bihar,1981-82,8562
Nominal_GSDP_Series,Bihar,1982-83,9635
Nominal_GSDP_Series,Bihar,1983-84,10945
Nominal_GSDP_Series,Bihar,1984-85,13004
Nominal_GSDP_Series,Bihar,1985-86,14295
Nominal_GSDP_Series,Bihar,1986-87,16261
Nominal_GSDP_Series,Bihar,1987-88,17638
Nominal_GSDP_Series,Bihar,1988-89,21181
Nominal_GSDP_Series,Bihar,1989-90,22610
Nominal_GSDP_Series,Bihar,1990-91,26429
Nominal_GSDP_Series,Bihar,1991-92,29519
Nominal_GSDP_Series,Bihar,1992-93,31914
Nominal_GSDP_Series,Bihar,1993-94,22812
Nominal_GSDP_Series,Bihar,1994-95,25945
Nominal_GSDP_Series,Bihar,1995-96,24483
Nominal_GSDP_Series,Bihar,1996-97,32541
Nominal_GSDP_Series,Bihar,1997-98,33662
Nominal_GSDP_Series,Bihar,1998-99,39033
Nominal_GSDP_Series,Bihar,1999-00,50174
Nominal_GSDP_Series,Bihar,2000-01,57242
